timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-09T20:23:58,codecarbon,71e83168-4994-4baa-809e-46792212f7e6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.529986532000294,4.316739678175296e-05,1.9159974516824715e-06,10.0,0.0,10.0,6.123155091125062e-05,0,5.560350004444293e-05,0.0001168350509556,United States,USA,,,,Linux-5.14.0-503.40.1.el9_5.x86_64-x86_64-with-glibc2.34,3.9.21,3.0.1,2,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,,,,,3.572349548339844,machine,N,1.0
2025-05-09T21:00:48,codecarbon,4fa4ef52-c7d0-4afb-939b-e1a7db4c5c04,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,110.764228709,0.0004428484027606,3.998117514311e-06,0.0,0.0,10.0,0.0010142563935291,0,0.000184338369175,0.0011985947627041,United States,USA,,,,Linux-5.14.0-503.40.1.el9_5.x86_64-x86_64-with-glibc2.34,3.9.21,3.0.1,2,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,,,,,3.572349548339844,machine,N,1.0
2025-05-09T21:02:41,codecarbon,db1c69de-e976-4da9-9ba0-b0928daf09d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,110.84905612800004,0.000477342161067,4.306235684279058e-06,30.525,0.0,10.0,0.0010813339470481,0,0.0002106201634472,0.0012919541104953,United States,USA,,,,Linux-5.14.0-503.40.1.el9_5.x86_64-x86_64-with-glibc2.34,3.9.21,3.0.1,2,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,,,,,3.572349548339844,machine,N,1.0
2025-05-09T21:04:39,codecarbon,e8a79f58-489b-400c-a02d-99dbd3b6933c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,115.91502330399987,0.00047345233115809624,4.08447772914142e-06,16.85,0.0,10.0,0.0010958601573169717,0,0.0001855659040138868,0.0012814260613308584,United States,USA,,,,Linux-5.14.0-503.40.1.el9_5.x86_64-x86_64-with-glibc2.34,3.9.21,3.0.1,2,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,,,,,3.5723495483398438,machine,N,1.0
