timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-09T19:27:31,codecarbon,3bec822d-c020-4942-8d38-ca7a71cc4e93,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,48.05156557199962,8.834759759227262e-05,1.8385997738178611e-06,10.0,0.0,10.0,0.00011956315604722425,0,0.00011955471614444506,0.0002391178721916693,United States,USA,,,,Linux-5.14.0-503.40.1.el9_5.x86_64-x86_64-with-glibc2.34,3.9.21,3.0.1,2,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,,,,,3.5723495483398438,machine,N,1.0
